"GCA_022606095.1	Irpex lacteus	""GCA_022606095.1","Irpex lacteus""",
"GCA_019677325.2	Pleurotus cornucopiae	""GCA_019677325.2","Pleurotus cornucopiae""",
"GCA_014466165.1	Pleurotus ostreatus	""GCA_014466165.1","Pleurotus ostreatus""",
"GCA_001717165.1	Pleurotus eryngii	""GCA_001717165.1","Pleurotus eryngii""",
"GCA_030411785.1	Trametes hirsuta	""GCA_030411785.1","Trametes hirsuta""",
"GCA_027924225.1	Bjerkandera adusta	""GCA_027924225.1","Bjerkandera adusta""",
"GCA_019142965.1	Schizophyllum commune	""GCA_019142965.1","Schizophyllum commune""",
"GCA_943193725.1	Agaricus bisporus	""GCA_943193725.1","Agaricus bisporus""",
"GCA_030246685.1	Agaricus bitorquis	""GCA_030246685.1","Agaricus bitorquis""",
"GCA_001700625.1	Lentinula edodes	""GCA_001700625.1","Lentinula edodes""",
"GCA_004369045.1	Heliocybe sulcata	""GCA_004369045.1","Heliocybe sulcata""",
"GCA_016800925.1	Suillus spraguei	""GCA_016800925.1","Suillus spraguei""",
"GCA_014825535.1	Cystofilobasidium bisporidii	""GCA_014825535.1","Cystofilobasidium bisporidii""",
"GCA_014825545.1	Cystofilobasidium capitatum	""GCA_014825545.1","Cystofilobasidium capitatum""",
"GCA_001972285.1	Erythrobasidium hasegawianum	""GCA_001972285.1","Erythrobasidium hasegawianum""",
"GCA_001600235.1	Vanrija humicola	""GCA_001600235.1","Vanrija humicola""",
"GCA_012922625.1	Papiliotrema laurentii	""GCA_012922625.1","Papiliotrema laurentii""",
"GCA_001599975.1	Cystobasidiopsis lactophilus	""GCA_001599975.1","Cystobasidiopsis lactophilus""",
"GCA_004011695.2	Ascochyta rabiei	""GCA_004011695.2","Ascochyta rabiei""",
"GCA_030867225.1	Colletotrichum caudatum	""GCA_030867225.1","Colletotrichum caudatum""",
"GCA_027406025.1	Colletotrichum musae	""GCA_027406025.1","Colletotrichum musae""",
"GCA_004367215.1	Colletotrichum trifolii	""GCA_004367215.1","Colletotrichum trifolii""",
"GCA_011947275.1	Colletotrichum truncatum	""GCA_011947275.1","Colletotrichum truncatum""",
"GCA_001660795.1	Leptoxyphium fumago	""GCA_001660795.1","Leptoxyphium fumago""",
"GCA_015344825.1	Candida albicans	""GCA_015344825.1","Candida albicans""",
"GCA_001599335.1	[Candida] boidinii	""GCA_001599335.1","[Candida] boidinii""",
"GCA_020450235.1	Nakaseomyces glabratus	""GCA_020450235.1","Nakaseomyces glabratus""",
"GCA_030582995.1	Candida maltosa	""GCA_030582995.1","Candida maltosa""",
"GCA_014049445.1	Candida parapsilosis	""GCA_014049445.1","Candida parapsilosis""",
"GCA_030556535.1	Diutina rugosa	""GCA_030556535.1","Diutina rugosa""",
"GCA_017315405.1	Candida tropicalis	""GCA_017315405.1","Candida tropicalis""",
"GCA_001736125.1	Pseudozyma tsukubaensis	""GCA_001736125.1","Pseudozyma tsukubaensis""",
"GCA_003327735.1	Candida viswanathii	""GCA_003327735.1","Candida viswanathii""",
"GCA_022577855.1	Wickerhamiella azyma	""GCA_022577855.1","Wickerhamiella azyma""",
"GCA_030560905.1	Saturnispora diversa	""GCA_030560905.1","Saturnispora diversa""",
"GCA_003033435.1	Starmerella magnoliae	""GCA_003033435.1","Starmerella magnoliae""",
"GCA_030563325.1	[Candida] melibiosica	""GCA_030563325.1","[Candida] melibiosica""",
"GCA_030570335.1	[Candida] rugopelliculosa	""GCA_030570335.1","[Candida] rugopelliculosa""",
"GCA_031851675.1	[Candida] zeylanoides	""GCA_031851675.1","[Candida] zeylanoides""",
"GCA_030567875.1	[Candida] nitratophila	""GCA_030567875.1","[Candida] nitratophila""",
"GCA_020509005.2	Fulvia fulva	""GCA_020509005.2","Fulvia fulva""",
"GCA_004115165.2	Coccidioides immitis	""GCA_004115165.2","Coccidioides immitis""",
"GCA_005212705.1	Curvularia lunata	""GCA_005212705.1","Curvularia lunata""",
"GCA_014324435.1	Fusarium oxysporum	""GCA_014324435.1","Fusarium oxysporum""",
"GCA_001702555.1	Fusarium oxysporum f. sp. cucumerinum	""GCA_001702555.1","Fusarium oxysporum f. sp. cucumerinum""",
"GCA_019054645.1	Fusarium sporotrichioides	""GCA_019054645.1","Fusarium sporotrichioides""",
"GCA_013363215.1	Fusarium acuminatum	""GCA_013363215.1","Fusarium acuminatum""",
"GCA_016952355.1	Fusarium culmorum	""GCA_016952355.1","Fusarium culmorum""",
"GCA_905359455.1	Fusarium graminearum	""GCA_905359455.1","Fusarium graminearum""",
"GCA_026745475.1	Microdochium nivale	""GCA_026745475.1","Microdochium nivale""",
"GCA_014898835.1	Fusarium lateritium	""GCA_014898835.1","Fusarium lateritium""",
"GCA_011316235.1	[Humicola] grisea var. thermoidea	""GCA_011316235.1","[Humicola] grisea var. thermoidea""",
"GCA_013839505.1	Metarhizium anisopliae	""GCA_013839505.1","Metarhizium anisopliae""",
"GCA_015501985.1	Rhodotorula glutinis	""GCA_015501985.1","Rhodotorula glutinis""",
"GCA_019303655.1	Rhodotorula mucilaginosa	""GCA_019303655.1","Rhodotorula mucilaginosa""",
"GCA_002812745.2	Scytalidium lignicola	""GCA_002812745.2","Scytalidium lignicola""",
"GCA_019393575.1	Trichoderma harzianum	""GCA_019393575.1","Trichoderma harzianum""",
"GCA_007896495.1	Trichoderma viride	""GCA_007896495.1","Trichoderma viride""",
"GCA_023628815.1	Trichoderma longibrachiatum	""GCA_023628815.1","Trichoderma longibrachiatum""",
"GCA_910592265.1	Trichophyton rubrum	""GCA_910592265.1","Trichophyton rubrum""",
"GCA_001613755.1	Cutaneotrichosporon cutaneum	""GCA_001613755.1","Cutaneotrichosporon cutaneum""",
"GCA_018408375.1	Aureobasidium pullulans	""GCA_018408375.1","Aureobasidium pullulans""",
"GCA_030271035.1	Microascus cirrosus	""GCA_030271035.1","Microascus cirrosus""",
"GCA_002221725.1	Scedosporium boydii	""GCA_002221725.1","Scedosporium boydii""",
"GCA_020449105.1	Alternaria alternata	""GCA_020449105.1","Alternaria alternata""",
"GCA_016110115.1	Phialophora americana	""GCA_016110115.1","Phialophora americana""",
"GCA_006149155.1	Cryptococcus wingfieldii	""GCA_006149155.1","Cryptococcus wingfieldii""",
"GCA_030564625.1	Zygoascus hellenicus	""GCA_030564625.1","Zygoascus hellenicus""",
"GCA_001683735.1	Grifola frondosa	""GCA_001683735.1","Grifola frondosa""",
"GCA_003521245.1	Laetiporus sulphureus	""GCA_003521245.1","Laetiporus sulphureus""",
"GCA_022264855.1	Lenzites betulinus	""GCA_022264855.1","Lenzites betulinus""",
"GCA_000765035.1	Trametes cinnabarina	""GCA_000765035.1","Trametes cinnabarina""",
"GCA_010883455.1	Exophiala dermatitidis	""GCA_010883455.1","Exophiala dermatitidis""",
"GCA_027571585.1	Encephalitozoon cuniculi	""GCA_027571585.1","Encephalitozoon cuniculi""",
"GCA_029218145.1	Aphanocladium album	""GCA_029218145.1","Aphanocladium album""",
"GCA_905071735.1	Tilletia caries	""GCA_905071735.1","Tilletia caries""",
"GCA_905071775.1	Tilletia controversa	""GCA_905071775.1","Tilletia controversa""",
"GCA_011074765.1	Brettanomyces custersianus	""GCA_011074765.1","Brettanomyces custersianus""",
"GCA_018344465.1	Brettanomyces naardenensis	""GCA_018344465.1","Brettanomyces naardenensis""",
"GCA_011074865.2	Brettanomyces nanus	""GCA_011074865.2","Brettanomyces nanus""",
"GCA_001457895.1	Heterobasidion annosum	""GCA_001457895.1","Heterobasidion annosum""",
"GCA_020568205.1	Parastagonospora nodorum	""GCA_020568205.1","Parastagonospora nodorum""",
"GCA_002105135.1	Syncephalastrum racemosum	""GCA_002105135.1","Syncephalastrum racemosum""",
"GCA_012850925.1	Naumovozyma castellii	""GCA_012850925.1","Naumovozyma castellii""",
"GCA_030705005.1	Naumovozyma dairenensis	""GCA_030705005.1","Naumovozyma dairenensis""",
"GCA_002079175.1	Saccharomyces paradoxus	""GCA_002079175.1","Saccharomyces paradoxus""",
"GCA_013179775.1	Saccharomyces pastorianus	""GCA_013179775.1","Saccharomyces pastorianus""",
"GCA_002214935.1	Kazachstania servazzii	""GCA_002214935.1","Kazachstania servazzii""",
"GCA_016110235.1	Kazachstania unispora	""GCA_016110235.1","Kazachstania unispora""",
"GCA_030674585.1	Debaryomyces castellii	""GCA_030674585.1","Debaryomyces castellii""",
"GCA_030564605.1	Debaryomyces coudertii	""GCA_030564605.1","Debaryomyces coudertii""",
"GCA_003708605.2	Debaryomyces maramus	""GCA_003708605.2","Debaryomyces maramus""",
"GCA_030574515.1	Priceomyces melissophilus	""GCA_030574515.1","Priceomyces melissophilus""",
"GCA_003708585.1	Debaryomyces nepalensis	""GCA_003708585.1","Debaryomyces nepalensis""",
"GCA_030583345.1	Schwanniomyces pseudopolymorphus	""GCA_030583345.1","Schwanniomyces pseudopolymorphus""",
"GCA_004125065.1	Wickerhamiella versatilis	""GCA_004125065.1","Wickerhamiella versatilis""",
"GCA_031081895.1	Schwanniomyces vanrijiae	""GCA_031081895.1","Schwanniomyces vanrijiae""",
"GCA_030565025.1	Schwanniomyces yamadae	""GCA_030565025.1","Schwanniomyces yamadae""",
"GCA_030581615.1	Alloascoidea africana	""GCA_030581615.1","Alloascoidea africana""",
"GCA_003707825.3	Cephaloascus fragrans	""GCA_003707825.3","Cephaloascus fragrans""",
"GCA_003707475.1	Dipodascus albidus	""GCA_003707475.1","Dipodascus albidus""",
"GCA_019285895.1	Metschnikowia australis	""GCA_019285895.1","Metschnikowia australis""",
"GCA_030463115.1	Metschnikowia bicuspidata	""GCA_030463115.1","Metschnikowia bicuspidata""",
"GCA_002374695.1	Metschnikowia hawaiiensis	""GCA_002374695.1","Metschnikowia hawaiiensis""",
"GCA_030561945.1	Metschnikowia krissii	""GCA_030561945.1","Metschnikowia krissii""",
"GCA_030583235.1	Metschnikowia lunata	""GCA_030583235.1","Metschnikowia lunata""",
"GCA_029606385.1	Metschnikowia pulcherrima	""GCA_029606385.1","Metschnikowia pulcherrima""",
"GCA_003401635.1	Metschnikowia reukaufii	""GCA_003401635.1","Metschnikowia reukaufii""",
"GCA_939531315.1	Metschnikowia zobellii	""GCA_939531315.1","Metschnikowia zobellii""",
"GCA_003717155.1	Protomyces inouyei	""GCA_003717155.1","Protomyces inouyei""",
"GCA_003717165.1	Protomyces inundatus	""GCA_003717165.1","Protomyces inundatus""",
"GCA_022829055.1	Penicillium expansum	""GCA_022829055.1","Penicillium expansum""",
"GCA_024085555.1	Verticillium albo-atrum	""GCA_024085555.1","Verticillium albo-atrum""",
"GCA_011032965.1	Verticillium dahliae	""GCA_011032965.1","Verticillium dahliae""",
"GCA_001020605.1	Schizopora paradoxa	""GCA_001020605.1","Schizopora paradoxa""",
"GCA_019395275.1	Puccinia brachypodii	""GCA_019395275.1","Puccinia brachypodii""",
"GCA_007896445.1	Puccinia hordei	""GCA_007896445.1","Puccinia hordei""",
"GCA_001263375.1	Puccinia sorghi	""GCA_001263375.1","Puccinia sorghi""",
"GCA_002008935.1	Puccinia striiformis	""GCA_002008935.1","Puccinia striiformis""",
"GCA_001593745.1	Colletotrichum acutatum	""GCA_001593745.1","Colletotrichum acutatum""",
"GCA_002249805.1	Colletotrichum coccodes	""GCA_002249805.1","Colletotrichum coccodes""",
"GCA_910592055.1	Acaulospora colombiana	""GCA_910592055.1","Acaulospora colombiana""",
"GCA_910592005.1	Funneliformis mosseae	""GCA_910592005.1","Funneliformis mosseae""",
"GCA_024399255.1	Encephalitozoon hellem	""GCA_024399255.1","Encephalitozoon hellem""",
"GCA_905066765.1	Sclerotinia trifoliorum	""GCA_905066765.1","Sclerotinia trifoliorum""",
"GCA_003709225.3	Priceomyces carsonii	""GCA_003709225.3","Priceomyces carsonii""",
"GCA_031081805.1	Schwanniomyces etchellsii	""GCA_031081805.1","Schwanniomyces etchellsii""",
"GCA_030556595.1	Debaryomyces udenii	""GCA_030556595.1","Debaryomyces udenii""",
"GCA_030566065.1	Debaryomyces robertsiae	""GCA_030566065.1","Debaryomyces robertsiae""",
"GCA_020137715.1	Talaromyces trachyspermus	""GCA_020137715.1","Talaromyces trachyspermus""",
"GCA_001939245.1	Talaromyces wortmannii	""GCA_001939245.1","Talaromyces wortmannii""",
"GCA_023623855.1	Talaromyces funiculosus	""GCA_023623855.1","Talaromyces funiculosus""",
"GCA_000985935.1	Talaromyces islandicus	""GCA_000985935.1","Talaromyces islandicus""",
"GCA_002151565.1	Kluyveromyces lactis	""GCA_002151565.1","Kluyveromyces lactis""",
"GCA_001600675.1	Millerozyma acaciae	""GCA_001600675.1","Millerozyma acaciae""",
"GCA_012979565.1	Pleurotus pulmonarius	""GCA_012979565.1","Pleurotus pulmonarius""",
"GCA_023079265.1	Alternaria brassicicola	""GCA_023079265.1","Alternaria brassicicola""",
"GCA_002994015.1	Cercospora nicotianae	""GCA_002994015.1","Cercospora nicotianae""",
"GCA_030556305.1	Lipomyces starkeyi	""GCA_030556305.1","Lipomyces starkeyi""",
"GCA_030572115.1	Starmerella apicola	""GCA_030572115.1","Starmerella apicola""",
"GCA_947297695.1	Lachancea cidri	""GCA_947297695.1","Lachancea cidri""",
"GCA_018105805.1	Hanseniaspora uvarum	""GCA_018105805.1","Hanseniaspora uvarum""",
"GCA_003243065.1	Saturnispora dispora	""GCA_003243065.1","Saturnispora dispora""",
"GCA_033032185.1	Aspergillus niger var. macrosporus	""GCA_033032185.1","Aspergillus niger var. macrosporus""",
"GCA_027569495.1	Penicillium vulpinum	""GCA_027569495.1","Penicillium vulpinum""",
"GCA_002851695.1	Verticillium tricorpus	""GCA_002851695.1","Verticillium tricorpus""",
"GCA_015832225.1	Clonostachys rosea	""GCA_015832225.1","Clonostachys rosea""",
"GCA_013009365.1	Trichoderma virens	""GCA_013009365.1","Trichoderma virens""",
"GCA_009802435.1	Neurospora discreta	""GCA_009802435.1","Neurospora discreta""",
"GCA_009806135.1	Neurospora cerealis	""GCA_009806135.1","Neurospora cerealis""",
"GCA_002092955.1	Auricularia auricula-judae	""GCA_002092955.1","Auricularia auricula-judae""",
"GCA_003316125.1	Auricularia polytricha	""GCA_003316125.1","Auricularia polytricha""",
"GCA_947297645.1	Rhodotorula graminis	""GCA_947297645.1","Rhodotorula graminis""",
"GCA_000815965.1	Mrakia frigida	""GCA_000815965.1","Mrakia frigida""",
"GCA_002941045.1	Sporothrix schenckii	""GCA_002941045.1","Sporothrix schenckii""",
"GCA_003945705.1	Tolypocladium inflatum	""GCA_003945705.1","Tolypocladium inflatum""",
"GCA_030704915.1	Alternaria brassicae	""GCA_030704915.1","Alternaria brassicae""",
"GCA_022457075.1	Cladosporium cladosporioides	""GCA_022457075.1","Cladosporium cladosporioides""",
"GCA_025094135.1	Mucor mucedo	""GCA_025094135.1","Mucor mucedo""",
"GCA_010203745.1	Mucor lusitanicus	""GCA_010203745.1","Mucor lusitanicus""",
"GCA_001951205.1	Colletotrichum graminicola	""GCA_001951205.1","Colletotrichum graminicola""",
"GCA_003707555.2	Kluyveromyces aestuarii	""GCA_003707555.2","Kluyveromyces aestuarii""",
"GCA_028458525.1	Ophiosphaerella herpotricha	""GCA_028458525.1","Ophiosphaerella herpotricha""",
"GCA_028456385.1	Ophiosphaerella korrae	""GCA_028456385.1","Ophiosphaerella korrae""",
"GCA_015266375.1	Aspergillus terreus	""GCA_015266375.1","Aspergillus terreus""",
"GCA_003144605.1	Purpureocillium lilacinum	""GCA_003144605.1","Purpureocillium lilacinum""",
"GCA_900312805.1	Fusarium torulosum	""GCA_900312805.1","Fusarium torulosum""",
"GCA_015708715.1	Kodamaea ohmeri	""GCA_015708715.1","Kodamaea ohmeri""",
"GCA_030564845.1	Lipomyces kononenkoae	""GCA_030564845.1","Lipomyces kononenkoae""",
"GCA_030580595.1	Kazachstania exigua	""GCA_030580595.1","Kazachstania exigua""",
"GCA_003707065.3	Trigonopsis variabilis	""GCA_003707065.3","Trigonopsis variabilis""",
"GCA_016808025.1	Aspergillus japonicus	""GCA_016808025.1","Aspergillus japonicus""",
"GCA_018357685.1	Trichophyton schoenleinii	""GCA_018357685.1","Trichophyton schoenleinii""",
"GCA_910591785.1	Trichophyton violaceum	""GCA_910591785.1","Trichophyton violaceum""",
"GCA_022344085.1	Microsporum audouinii	""GCA_022344085.1","Microsporum audouinii""",
"GCA_009900065.1	Colletotrichum destructivum	""GCA_009900065.1","Colletotrichum destructivum""",
"GCA_032988895.1	Colletotrichum kahawae	""GCA_032988895.1","Colletotrichum kahawae""",
"GCA_001855635.1	Ganoderma boninense	""GCA_001855635.1","Ganoderma boninense""",
"GCA_003057275.1	Ganoderma tsugae	""GCA_003057275.1","Ganoderma tsugae""",
"GCA_029747585.1	Pleurotus djamor	""GCA_029747585.1","Pleurotus djamor""",
"GCA_022264815.1	Rhodofomes roseus	""GCA_022264815.1","Rhodofomes roseus""",
"GCA_900018355.1	Entomophthora muscae	""GCA_900018355.1","Entomophthora muscae""",
"GCA_012851005.1	Torulaspora pretoriensis	""GCA_012851005.1","Torulaspora pretoriensis""",
"GCA_016859245.1	Epichloe festucae	""GCA_016859245.1","Epichloe festucae""",
"GCA_000938895.1	Parasitella parasitica	""GCA_000938895.1","Parasitella parasitica""",
"GCA_001051165.1	Macrophomina phaseolina	""GCA_001051165.1","Macrophomina phaseolina""",
"GCA_023629335.1	Pichia kluyveri	""GCA_023629335.1","Pichia kluyveri""",
"GCA_003708795.3	Cyberlindnera americana	""GCA_003708795.3","Cyberlindnera americana""",
"GCA_030569745.1	Cyberlindnera bimundalis	""GCA_030569745.1","Cyberlindnera bimundalis""",
"GCA_024271855.1	Wickerhamomyces bisporus	""GCA_024271855.1","Wickerhamomyces bisporus""",
"GCA_030579655.1	Starmera dryadoides	""GCA_030579655.1","Starmera dryadoides""",
"GCA_001599195.1	Cyberlindnera fabianii	""GCA_001599195.1","Cyberlindnera fabianii""",
"GCA_003706155.2	Ogataea glucozyma	""GCA_003706155.2","Ogataea glucozyma""",
"GCA_003705115.2	Ogataea henricii	""GCA_003705115.2","Ogataea henricii""",
"GCA_003706265.2	Nakazawaea holstii	""GCA_003706265.2","Nakazawaea holstii""",
"GCA_003706195.2	Ogataea minuta	""GCA_003706195.2","Ogataea minuta""",
"GCA_030574135.1	Cyberlindnera petersonii	""GCA_030574135.1","Cyberlindnera petersonii""",
